day,n_questions
"2014-11-24 00:00:00","6384"
"2014-11-25 00:00:00","6929"
"2014-11-26 00:00:00","6786"
"2014-11-27 00:00:00","5858"
"2014-11-28 00:00:00","5404"
"2014-11-29 00:00:00","3492"
"2014-11-30 00:00:00","3532"
"2014-12-01 00:00:00","6199"
"2014-12-02 00:00:00","6773"
"2014-12-03 00:00:00","7009"
"2014-12-04 00:00:00","6996"
"2014-12-05 00:00:00","6241"
"2014-12-06 00:00:00","3460"
"2014-12-07 00:00:00","3577"
"2014-12-08 00:00:00","6237"
"2014-12-09 00:00:00","6864"
"2014-12-10 00:00:00","6778"
"2014-12-11 00:00:00","6801"
"2014-12-12 00:00:00","5950"
"2014-12-13 00:00:00","3240"
"2014-12-14 00:00:00","3314"
"2014-12-15 00:00:00","5894"
"2014-12-16 00:00:00","6287"
"2014-12-17 00:00:00","6412"
"2014-12-18 00:00:00","6283"
"2014-12-19 00:00:00","5384"
"2014-12-20 00:00:00","2886"
"2014-12-21 00:00:00","2865"
"2014-12-22 00:00:00","5304"
"2014-12-23 00:00:00","5291"
"2014-12-24 00:00:00","4009"
"2014-12-25 00:00:00","2517"
"2014-12-26 00:00:00","3481"
"2014-12-27 00:00:00","2831"
"2014-12-28 00:00:00","2904"
"2014-12-29 00:00:00","4891"
"2014-12-30 00:00:00","5117"
"2014-12-31 00:00:00","3929"
"2015-01-01 00:00:00","2580"
"2015-01-02 00:00:00","4456"
"2015-01-03 00:00:00","3248"
"2015-01-04 00:00:00","3342"
"2015-01-05 00:00:00","5640"
"2015-01-06 00:00:00","5999"
"2015-01-07 00:00:00","6411"
"2015-01-08 00:00:00","6601"
"2015-01-09 00:00:00","6120"
"2015-01-10 00:00:00","3424"
"2015-01-11 00:00:00","3461"
"2015-01-12 00:00:00","6056"
"2015-01-13 00:00:00","6568"
"2015-01-14 00:00:00","6632"
"2015-01-15 00:00:00","6547"
"2015-01-16 00:00:00","6134"
"2015-01-17 00:00:00","3433"
"2015-01-18 00:00:00","3348"
"2015-01-19 00:00:00","6276"
"2015-01-20 00:00:00","6879"
"2015-01-21 00:00:00","6934"
"2015-01-22 00:00:00","6807"
"2015-01-23 00:00:00","6247"
"2015-01-24 00:00:00","3428"
"2015-01-25 00:00:00","3605"
"2015-01-26 00:00:00","5759"
"2015-01-27 00:00:00","6707"
"2015-01-28 00:00:00","7113"
"2015-01-29 00:00:00","6998"
"2015-01-30 00:00:00","6148"
"2015-01-31 00:00:00","3576"
"2015-02-01 00:00:00","3679"
"2015-02-02 00:00:00","6305"
"2015-02-03 00:00:00","7085"
"2015-02-04 00:00:00","7260"
"2015-02-05 00:00:00","7083"
"2015-02-06 00:00:00","6467"
"2015-02-07 00:00:00","3782"
"2015-02-08 00:00:00","3833"
"2015-02-09 00:00:00","6767"
"2015-02-10 00:00:00","7108"
"2015-02-11 00:00:00","7171"
"2015-02-12 00:00:00","7461"
"2015-02-13 00:00:00","6429"
"2015-02-14 00:00:00","3389"
"2015-02-15 00:00:00","3538"
"2015-02-16 00:00:00","6360"
"2015-02-17 00:00:00","6911"
"2015-02-18 00:00:00","7334"
"2015-02-19 00:00:00","7292"
"2015-02-20 00:00:00","6535"
"2015-02-21 00:00:00","3992"
"2015-02-22 00:00:00","3897"
"2015-02-23 00:00:00","6777"
"2015-02-24 00:00:00","7272"
"2015-02-25 00:00:00","7420"
"2015-02-26 00:00:00","7391"
"2015-02-27 00:00:00","6676"
"2015-02-28 00:00:00","3774"
"2015-03-01 00:00:00","3912"
"2015-03-02 00:00:00","6743"
"2015-03-03 00:00:00","7226"
"2015-03-04 00:00:00","7542"
"2015-03-05 00:00:00","7279"
"2015-03-06 00:00:00","6319"
"2015-03-07 00:00:00","3765"
"2015-03-08 00:00:00","3807"
"2015-03-09 00:00:00","6637"
"2015-03-10 00:00:00","7162"
"2015-03-11 00:00:00","7561"
"2015-03-12 00:00:00","7445"
"2015-03-13 00:00:00","6767"
"2015-03-14 00:00:00","3782"
"2015-03-15 00:00:00","3846"
"2015-03-16 00:00:00","6917"
"2015-03-17 00:00:00","7379"
"2015-03-18 00:00:00","7403"
"2015-03-19 00:00:00","7145"
"2015-03-20 00:00:00","6445"
"2015-03-21 00:00:00","3771"
"2015-03-22 00:00:00","3907"
"2015-03-23 00:00:00","6777"
"2015-03-24 00:00:00","7297"
"2015-03-25 00:00:00","7621"
"2015-03-26 00:00:00","7073"
"2015-03-27 00:00:00","6707"
"2015-03-28 00:00:00","3887"
"2015-03-29 00:00:00","3998"
"2015-03-30 00:00:00","7122"
"2015-03-31 00:00:00","7131"
"2015-04-01 00:00:00","7215"
"2015-04-02 00:00:00","6815"
"2015-04-03 00:00:00","5366"
"2015-04-04 00:00:00","3759"
"2015-04-05 00:00:00","3434"
"2015-04-06 00:00:00","5807"
"2015-04-07 00:00:00","6919"
"2015-04-08 00:00:00","7495"
"2015-04-09 00:00:00","7542"
"2015-04-10 00:00:00","6715"
"2015-04-11 00:00:00","3721"
"2015-04-12 00:00:00","3769"
"2015-04-13 00:00:00","6683"
"2015-04-14 00:00:00","7125"
"2015-04-15 00:00:00","7488"
"2015-04-16 00:00:00","7792"
"2015-04-17 00:00:00","7175"
"2015-04-18 00:00:00","4066"
"2015-04-19 00:00:00","4236"
"2015-04-20 00:00:00","7448"
"2015-04-21 00:00:00","7879"
"2015-04-22 00:00:00","8267"
"2015-04-23 00:00:00","8155"
"2015-04-24 00:00:00","7217"
"2015-04-25 00:00:00","4035"
"2015-04-26 00:00:00","4197"
"2015-04-27 00:00:00","7391"
"2015-04-28 00:00:00","7740"
"2015-04-29 00:00:00","7744"
"2015-04-30 00:00:00","7300"
"2015-05-01 00:00:00","5417"
"2015-05-02 00:00:00","3814"
"2015-05-03 00:00:00","3926"
"2015-05-04 00:00:00","6738"
"2015-05-05 00:00:00","7379"
"2015-05-06 00:00:00","7792"
"2015-05-07 00:00:00","7664"
"2015-05-08 00:00:00","6770"
"2015-05-09 00:00:00","3722"
"2015-05-10 00:00:00","3710"
"2015-05-11 00:00:00","7075"
"2015-05-12 00:00:00","7657"
"2015-05-13 00:00:00","7458"
"2015-05-14 00:00:00","7178"
"2015-05-15 00:00:00","6637"
"2015-05-16 00:00:00","3667"
"2015-05-17 00:00:00","3611"
"2015-05-18 00:00:00","6777"
"2015-05-19 00:00:00","7512"
"2015-05-20 00:00:00","7679"
"2015-05-21 00:00:00","7570"
"2015-05-22 00:00:00","6729"
"2015-05-23 00:00:00","3555"
"2015-05-24 00:00:00","3469"
"2015-05-25 00:00:00","5675"
"2015-05-26 00:00:00","7514"
"2015-05-27 00:00:00","7669"
"2015-05-28 00:00:00","7603"
"2015-05-29 00:00:00","6943"
"2015-05-30 00:00:00","3698"
"2015-05-31 00:00:00","3763"
"2015-06-01 00:00:00","6879"
"2015-06-02 00:00:00","7498"
"2015-06-03 00:00:00","7839"
"2015-06-04 00:00:00","7494"
"2015-06-05 00:00:00","6866"
"2015-06-06 00:00:00","3515"
"2015-06-07 00:00:00","3583"
"2015-06-08 00:00:00","6824"
"2015-06-09 00:00:00","7650"
"2015-06-10 00:00:00","7827"
"2015-06-11 00:00:00","7718"
"2015-06-12 00:00:00","6419"
"2015-06-13 00:00:00","3484"
"2015-06-14 00:00:00","3485"
"2015-06-15 00:00:00","6837"
"2015-06-16 00:00:00","7521"
"2015-06-17 00:00:00","7740"
"2015-06-18 00:00:00","7515"
"2015-06-19 00:00:00","6640"
"2015-06-20 00:00:00","3514"
"2015-06-21 00:00:00","3460"
"2015-06-22 00:00:00","6890"
"2015-06-23 00:00:00","7563"
"2015-06-24 00:00:00","7652"
"2015-06-25 00:00:00","7582"
"2015-06-26 00:00:00","6810"
"2015-06-27 00:00:00","3440"
"2015-06-28 00:00:00","3622"
"2015-06-29 00:00:00","7019"
"2015-06-30 00:00:00","7515"
"2015-07-01 00:00:00","7523"
"2015-07-02 00:00:00","7439"
"2015-07-03 00:00:00","6027"
"2015-07-04 00:00:00","3378"
"2015-07-05 00:00:00","3248"
"2015-07-06 00:00:00","6966"
"2015-07-07 00:00:00","7669"
"2015-07-08 00:00:00","7933"
"2015-07-09 00:00:00","7872"
"2015-07-10 00:00:00","6888"
"2015-07-11 00:00:00","3490"
"2015-07-12 00:00:00","3487"
"2015-07-13 00:00:00","7089"
"2015-07-14 00:00:00","7667"
"2015-07-15 00:00:00","7724"
"2015-07-16 00:00:00","7507"
"2015-07-17 00:00:00","6426"
"2015-07-18 00:00:00","3264"
"2015-07-19 00:00:00","3446"
"2015-07-20 00:00:00","6821"
"2015-07-21 00:00:00","7517"
"2015-07-22 00:00:00","7867"
"2015-07-23 00:00:00","7811"
"2015-07-24 00:00:00","6909"
"2015-07-25 00:00:00","3492"
"2015-07-26 00:00:00","3523"
"2015-07-27 00:00:00","7180"
"2015-07-28 00:00:00","7847"
"2015-07-29 00:00:00","7876"
"2015-07-30 00:00:00","7383"
"2015-07-31 00:00:00","6664"
"2015-08-01 00:00:00","3306"
"2015-08-02 00:00:00","3438"
"2015-08-03 00:00:00","6848"
"2015-08-04 00:00:00","7319"
"2015-08-05 00:00:00","7624"
"2015-08-06 00:00:00","7487"
"2015-08-07 00:00:00","6568"
"2015-08-08 00:00:00","3332"
"2015-08-09 00:00:00","3357"
"2015-08-10 00:00:00","6859"
"2015-08-11 00:00:00","7418"
"2015-08-12 00:00:00","7544"
"2015-08-13 00:00:00","7457"
"2015-08-14 00:00:00","6332"
"2015-08-15 00:00:00","3311"
"2015-08-16 00:00:00","3376"
"2015-08-17 00:00:00","6665"
"2015-08-18 00:00:00","7362"
"2015-08-19 00:00:00","7503"
"2015-08-20 00:00:00","7524"
"2015-08-21 00:00:00","6540"
"2015-08-22 00:00:00","3427"
"2015-08-23 00:00:00","3520"
"2015-08-24 00:00:00","6724"
"2015-08-25 00:00:00","7272"
"2015-08-26 00:00:00","7243"
"2015-08-27 00:00:00","7229"
"2015-08-28 00:00:00","6227"
"2015-08-29 00:00:00","3359"
"2015-08-30 00:00:00","3359"
"2015-08-31 00:00:00","6351"
"2015-09-01 00:00:00","6952"
"2015-09-02 00:00:00","7191"
"2015-09-03 00:00:00","7124"
"2015-09-04 00:00:00","6380"
"2015-09-05 00:00:00","3411"
"2015-09-06 00:00:00","3537"
"2015-09-07 00:00:00","5814"
"2015-09-08 00:00:00","6929"
"2015-09-09 00:00:00","6974"
"2015-09-10 00:00:00","7171"
"2015-09-11 00:00:00","6504"
"2015-09-12 00:00:00","3518"
"2015-09-13 00:00:00","3445"
"2015-09-14 00:00:00","6566"
"2015-09-15 00:00:00","7096"
"2015-09-16 00:00:00","7498"
"2015-09-17 00:00:00","6869"
"2015-09-18 00:00:00","6679"
"2015-09-19 00:00:00","3689"
"2015-09-20 00:00:00","3589"
"2015-09-21 00:00:00","6738"
"2015-09-22 00:00:00","7274"
"2015-09-23 00:00:00","7068"
"2015-09-24 00:00:00","6870"
"2015-09-25 00:00:00","6111"
"2015-09-26 00:00:00","3502"
"2015-09-27 00:00:00","3489"
"2015-09-28 00:00:00","6351"
"2015-09-29 00:00:00","7071"
"2015-09-30 00:00:00","6898"
"2015-10-01 00:00:00","6805"
"2015-10-02 00:00:00","6107"
"2015-10-03 00:00:00","3531"
"2015-10-04 00:00:00","3459"
"2015-10-05 00:00:00","6504"
"2015-10-06 00:00:00","7087"
"2015-10-07 00:00:00","7520"
"2015-10-08 00:00:00","7660"
"2015-10-09 00:00:00","6655"
"2015-10-10 00:00:00","3623"
"2015-10-11 00:00:00","3633"
"2015-10-12 00:00:00","6627"
"2015-10-13 00:00:00","7250"
"2015-10-14 00:00:00","7513"
"2015-10-15 00:00:00","7346"
"2015-10-16 00:00:00","6599"
"2015-10-17 00:00:00","3697"
"2015-10-18 00:00:00","3736"
"2015-10-19 00:00:00","6935"
"2015-10-20 00:00:00","7474"
"2015-10-21 00:00:00","7151"
"2015-10-22 00:00:00","6994"
"2015-10-23 00:00:00","6529"
"2015-10-24 00:00:00","3739"
"2015-10-25 00:00:00","3750"
"2015-10-26 00:00:00","6940"
"2015-10-27 00:00:00","7374"
"2015-10-28 00:00:00","7424"
"2015-10-29 00:00:00","7367"
"2015-10-30 00:00:00","6342"
"2015-10-31 00:00:00","3520"
"2015-11-01 00:00:00","3564"
"2015-11-02 00:00:00","6651"
"2015-11-03 00:00:00","7198"
"2015-11-04 00:00:00","7298"
"2015-11-05 00:00:00","7358"
"2015-11-06 00:00:00","6548"
"2015-11-07 00:00:00","3760"
"2015-11-08 00:00:00","3732"
"2015-11-09 00:00:00","6519"
"2015-11-10 00:00:00","7046"
"2015-11-11 00:00:00","6587"
"2015-11-12 00:00:00","7020"
"2015-11-13 00:00:00","6440"
"2015-11-14 00:00:00","3638"
"2015-11-15 00:00:00","3826"
"2015-11-16 00:00:00","6645"
"2015-11-17 00:00:00","7341"
"2015-11-18 00:00:00","7620"
"2015-11-19 00:00:00","7716"
"2015-11-20 00:00:00","6865"
"2015-11-21 00:00:00","3816"
"2015-11-22 00:00:00","3811"
"2015-11-23 00:00:00","6899"
"2015-11-24 00:00:00","7409"
"2015-11-25 00:00:00","7113"
"2015-11-26 00:00:00","6397"
"2015-11-27 00:00:00","5566"
"2015-11-28 00:00:00","3710"
"2015-11-29 00:00:00","3826"
"2015-11-30 00:00:00","6669"
"2015-12-01 00:00:00","7208"
"2015-12-02 00:00:00","7420"
"2015-12-03 00:00:00","7475"
"2015-12-04 00:00:00","6717"
"2015-12-05 00:00:00","3775"
"2015-12-06 00:00:00","3933"
"2015-12-07 00:00:00","6914"
"2015-12-08 00:00:00","7396"
"2015-12-09 00:00:00","7357"
"2015-12-10 00:00:00","7238"
"2015-12-11 00:00:00","6577"
"2015-12-12 00:00:00","3820"
"2015-12-13 00:00:00","3777"
"2015-12-14 00:00:00","6847"
"2015-12-15 00:00:00","7401"
"2015-12-16 00:00:00","7198"
"2015-12-17 00:00:00","6994"
"2015-12-18 00:00:00","6058"
"2015-12-19 00:00:00","3404"
"2015-12-20 00:00:00","3350"
"2015-12-21 00:00:00","6187"
"2015-12-22 00:00:00","6388"
"2015-12-23 00:00:00","5973"
"2015-12-24 00:00:00","4177"
"2015-12-25 00:00:00","2671"
"2015-12-26 00:00:00","2814"
"2015-12-27 00:00:00","3071"
"2015-12-28 00:00:00","5199"
"2015-12-29 00:00:00","5884"
"2015-12-30 00:00:00","5629"
"2015-12-31 00:00:00","4070"
"2016-01-01 00:00:00","2697"
"2016-01-02 00:00:00","3313"
"2016-01-03 00:00:00","3506"
"2016-01-04 00:00:00","6056"
"2016-01-05 00:00:00","6758"
"2016-01-06 00:00:00","6962"
"2016-01-07 00:00:00","7114"
"2016-01-08 00:00:00","6528"
"2016-01-09 00:00:00","3851"
"2016-01-10 00:00:00","3822"
"2016-01-11 00:00:00","6864"
"2016-01-12 00:00:00","7297"
"2016-01-13 00:00:00","7455"
"2016-01-14 00:00:00","7277"
"2016-01-15 00:00:00","6355"
"2016-01-16 00:00:00","3713"
"2016-01-17 00:00:00","3881"
"2016-01-18 00:00:00","6811"
"2016-01-19 00:00:00","7224"
"2016-01-20 00:00:00","7719"
"2016-01-21 00:00:00","7455"
"2016-01-22 00:00:00","6847"
"2016-01-23 00:00:00","4013"
"2016-01-24 00:00:00","3984"
"2016-01-25 00:00:00","7025"
"2016-01-26 00:00:00","7006"
"2016-01-27 00:00:00","7728"
"2016-01-28 00:00:00","7599"
"2016-01-29 00:00:00","6869"
"2016-01-30 00:00:00","3873"
"2016-01-31 00:00:00","3935"
"2016-02-01 00:00:00","6973"
"2016-02-02 00:00:00","7528"
"2016-02-03 00:00:00","7758"
"2016-02-04 00:00:00","7599"
"2016-02-05 00:00:00","6819"
"2016-02-06 00:00:00","3937"
"2016-02-07 00:00:00","4024"
"2016-02-08 00:00:00","6636"
"2016-02-09 00:00:00","7318"
"2016-02-10 00:00:00","7667"
"2016-02-11 00:00:00","7854"
"2016-02-12 00:00:00","6839"
"2016-02-13 00:00:00","3956"
"2016-02-14 00:00:00","3778"
"2016-02-15 00:00:00","7030"
"2016-02-16 00:00:00","7742"
"2016-02-17 00:00:00","7962"
"2016-02-18 00:00:00","7971"
"2016-02-19 00:00:00","7096"
"2016-02-20 00:00:00","4219"
"2016-02-21 00:00:00","4223"
"2016-02-22 00:00:00","7310"
"2016-02-23 00:00:00","7814"
"2016-02-24 00:00:00","8017"
"2016-02-25 00:00:00","8171"
"2016-02-26 00:00:00","7263"
"2016-02-27 00:00:00","4197"
"2016-02-28 00:00:00","4089"
"2016-02-29 00:00:00","7125"
"2016-03-01 00:00:00","7621"
"2016-03-02 00:00:00","8000"
"2016-03-03 00:00:00","8192"
"2016-03-04 00:00:00","7194"
"2016-03-05 00:00:00","4222"
"2016-03-06 00:00:00","4018"
"2016-03-07 00:00:00","7225"
"2016-03-08 00:00:00","7927"
"2016-03-09 00:00:00","7871"
"2016-03-10 00:00:00","7867"
"2016-03-11 00:00:00","7079"
"2016-03-12 00:00:00","4013"
"2016-03-13 00:00:00","4046"
"2016-03-14 00:00:00","7338"
"2016-03-15 00:00:00","7782"
"2016-03-16 00:00:00","7941"
"2016-03-17 00:00:00","7762"
"2016-03-18 00:00:00","6855"
"2016-03-19 00:00:00","3831"
"2016-03-20 00:00:00","3921"
"2016-03-21 00:00:00","7227"
"2016-03-22 00:00:00","7532"
"2016-03-23 00:00:00","7511"
"2016-03-24 00:00:00","6690"
"2016-03-25 00:00:00","5656"
"2016-03-26 00:00:00","3813"
"2016-03-27 00:00:00","3712"
"2016-03-28 00:00:00","6108"
"2016-03-29 00:00:00","7665"
"2016-03-30 00:00:00","7799"
"2016-03-31 00:00:00","7670"
"2016-04-01 00:00:00","6958"
"2016-04-02 00:00:00","3948"
"2016-04-03 00:00:00","4086"
"2016-04-04 00:00:00","7121"
"2016-04-05 00:00:00","7834"
"2016-04-06 00:00:00","8029"
"2016-04-07 00:00:00","8053"
"2016-04-08 00:00:00","7066"
"2016-04-09 00:00:00","4160"
"2016-04-10 00:00:00","4051"
"2016-04-11 00:00:00","7502"
"2016-04-12 00:00:00","7951"
"2016-04-13 00:00:00","8175"
"2016-04-14 00:00:00","7854"
"2016-04-15 00:00:00","7258"
"2016-04-16 00:00:00","4063"
"2016-04-17 00:00:00","3989"
"2016-04-18 00:00:00","7460"
"2016-04-19 00:00:00","8160"
"2016-04-20 00:00:00","8260"
"2016-04-21 00:00:00","8040"
"2016-04-22 00:00:00","7124"
"2016-04-23 00:00:00","4079"
"2016-04-24 00:00:00","3977"
"2016-04-25 00:00:00","7372"
"2016-04-26 00:00:00","8006"
"2016-04-27 00:00:00","7944"
"2016-04-28 00:00:00","7843"
"2016-04-29 00:00:00","6916"
"2016-04-30 00:00:00","3909"
"2016-05-01 00:00:00","3746"
"2016-05-02 00:00:00","6399"
"2016-05-03 00:00:00","7400"
"2016-05-04 00:00:00","7691"
"2016-05-05 00:00:00","6938"
"2016-05-06 00:00:00","6531"
"2016-05-07 00:00:00","3715"
"2016-05-08 00:00:00","3562"
"2016-05-09 00:00:00","6757"
"2016-05-10 00:00:00","7549"
"2016-05-11 00:00:00","7664"
"2016-05-12 00:00:00","7746"
"2016-05-13 00:00:00","6896"
"2016-05-14 00:00:00","3760"
"2016-05-15 00:00:00","3765"
"2016-05-16 00:00:00","6391"
"2016-05-17 00:00:00","7384"
"2016-05-18 00:00:00","7623"
"2016-05-19 00:00:00","7710"
"2016-05-20 00:00:00","6775"
"2016-05-21 00:00:00","3668"
"2016-05-22 00:00:00","3781"
"2016-05-23 00:00:00","6961"
"2016-05-24 00:00:00","7549"
"2016-05-25 00:00:00","7625"
"2016-05-26 00:00:00","7451"
"2016-05-27 00:00:00","6555"
"2016-05-28 00:00:00","3406"
"2016-05-29 00:00:00","3614"
"2016-05-30 00:00:00","6136"
"2016-05-31 00:00:00","7122"
"2016-06-01 00:00:00","7348"
"2016-06-02 00:00:00","7493"
"2016-06-03 00:00:00","6651"
"2016-06-04 00:00:00","3418"
"2016-06-05 00:00:00","3417"
"2016-06-06 00:00:00","6717"
"2016-06-07 00:00:00","7374"
"2016-06-08 00:00:00","7570"
"2016-06-09 00:00:00","7510"
"2016-06-10 00:00:00","6562"
"2016-06-11 00:00:00","3410"
"2016-06-12 00:00:00","3394"
"2016-06-13 00:00:00","6732"
"2016-06-14 00:00:00","7461"
"2016-06-15 00:00:00","7648"
"2016-06-16 00:00:00","7434"
"2016-06-17 00:00:00","6613"
"2016-06-18 00:00:00","3391"
"2016-06-19 00:00:00","3384"
"2016-06-20 00:00:00","6613"
"2016-06-21 00:00:00","7527"
"2016-06-22 00:00:00","7609"
"2016-06-23 00:00:00","7495"
"2016-06-24 00:00:00","6280"
"2016-06-25 00:00:00","3277"
"2016-06-26 00:00:00","3254"
"2016-06-27 00:00:00","6709"
"2016-06-28 00:00:00","7439"
"2016-06-29 00:00:00","7666"
"2016-06-30 00:00:00","7362"
"2016-07-01 00:00:00","6348"
"2016-07-02 00:00:00","3246"
"2016-07-03 00:00:00","3151"
"2016-07-04 00:00:00","5824"
"2016-07-05 00:00:00","6790"
"2016-07-06 00:00:00","6776"
"2016-07-07 00:00:00","6986"
"2016-07-08 00:00:00","6245"
"2016-07-09 00:00:00","3210"
"2016-07-10 00:00:00","3198"
"2016-07-11 00:00:00","6674"
"2016-07-12 00:00:00","7330"
"2016-07-13 00:00:00","7399"
"2016-07-14 00:00:00","7189"
"2016-07-15 00:00:00","6488"
"2016-07-16 00:00:00","3177"
"2016-07-17 00:00:00","3373"
"2016-07-18 00:00:00","6660"
"2016-07-19 00:00:00","7228"
"2016-07-20 00:00:00","7273"
"2016-07-21 00:00:00","7609"
"2016-07-22 00:00:00","6542"
"2016-07-23 00:00:00","3342"
"2016-07-24 00:00:00","3386"
"2016-07-25 00:00:00","6783"
"2016-07-26 00:00:00","7279"
"2016-07-27 00:00:00","7294"
"2016-07-28 00:00:00","7460"
"2016-07-29 00:00:00","6358"
"2016-07-30 00:00:00","3304"
"2016-07-31 00:00:00","3152"
"2016-08-01 00:00:00","6569"
"2016-08-02 00:00:00","7191"
"2016-08-03 00:00:00","7417"
"2016-08-04 00:00:00","7241"
"2016-08-05 00:00:00","6329"
"2016-08-06 00:00:00","3225"
"2016-08-07 00:00:00","3285"
"2016-08-08 00:00:00","6659"
"2016-08-09 00:00:00","7109"
"2016-08-10 00:00:00","7351"
"2016-08-11 00:00:00","7173"
"2016-08-12 00:00:00","6301"
"2016-08-13 00:00:00","3203"
"2016-08-14 00:00:00","3118"
"2016-08-15 00:00:00","5569"
"2016-08-16 00:00:00","6853"
"2016-08-17 00:00:00","7001"
"2016-08-18 00:00:00","6885"
"2016-08-19 00:00:00","6294"
"2016-08-20 00:00:00","3272"
"2016-08-21 00:00:00","3217"
"2016-08-22 00:00:00","6634"
"2016-08-23 00:00:00","7036"
"2016-08-24 00:00:00","7126"
"2016-08-25 00:00:00","7012"
"2016-08-26 00:00:00","6192"
"2016-08-27 00:00:00","3292"
"2016-08-28 00:00:00","3275"
"2016-08-29 00:00:00","6392"
"2016-08-30 00:00:00","6862"
"2016-08-31 00:00:00","6993"
"2016-09-01 00:00:00","6919"
"2016-09-02 00:00:00","6155"
"2016-09-03 00:00:00","3166"
"2016-09-04 00:00:00","3252"
"2016-09-05 00:00:00","5225"
"2016-09-06 00:00:00","6512"
"2016-09-07 00:00:00","6766"
"2016-09-08 00:00:00","6698"
"2016-09-09 00:00:00","6069"
"2016-09-10 00:00:00","3280"
"2016-09-11 00:00:00","3197"
"2016-09-12 00:00:00","5978"
"2016-09-13 00:00:00","6370"
"2016-09-14 00:00:00","6595"
"2016-09-15 00:00:00","6606"
"2016-09-16 00:00:00","6220"
"2016-09-17 00:00:00","3551"
"2016-09-18 00:00:00","3591"
"2016-09-19 00:00:00","6543"
"2016-09-20 00:00:00","6978"
"2016-09-21 00:00:00","7275"
"2016-09-22 00:00:00","7202"
"2016-09-23 00:00:00","6475"
"2016-09-24 00:00:00","3328"
"2016-09-25 00:00:00","3399"
"2016-09-26 00:00:00","6663"
"2016-09-27 00:00:00","7052"
"2016-09-28 00:00:00","7443"
"2016-09-29 00:00:00","7151"
"2016-09-30 00:00:00","6211"
"2016-10-01 00:00:00","3472"
"2016-10-02 00:00:00","3318"
"2016-10-03 00:00:00","6147"
"2016-10-04 00:00:00","6822"
"2016-10-05 00:00:00","7152"
"2016-10-06 00:00:00","7017"
"2016-10-07 00:00:00","6362"
"2016-10-08 00:00:00","3609"
"2016-10-09 00:00:00","3518"
"2016-10-10 00:00:00","5962"
"2016-10-11 00:00:00","6457"
"2016-10-12 00:00:00","7015"
"2016-10-13 00:00:00","7319"
"2016-10-14 00:00:00","6543"
"2016-10-15 00:00:00","3689"
"2016-10-16 00:00:00","3548"
"2016-10-17 00:00:00","6642"
"2016-10-18 00:00:00","7118"
"2016-10-19 00:00:00","7521"
"2016-10-20 00:00:00","7298"
"2016-10-21 00:00:00","6426"
"2016-10-22 00:00:00","3547"
"2016-10-23 00:00:00","3448"
"2016-10-24 00:00:00","6482"
"2016-10-25 00:00:00","7151"
"2016-10-26 00:00:00","7115"
"2016-10-27 00:00:00","7113"
"2016-10-28 00:00:00","5937"
"2016-10-29 00:00:00","3273"
"2016-10-30 00:00:00","3231"
"2016-10-31 00:00:00","5632"
"2016-11-01 00:00:00","5896"
"2016-11-02 00:00:00","6849"
"2016-11-03 00:00:00","6986"
"2016-11-04 00:00:00","6241"
"2016-11-05 00:00:00","3559"
"2016-11-06 00:00:00","3654"
"2016-11-07 00:00:00","6726"
"2016-11-08 00:00:00","6932"
"2016-11-09 00:00:00","6367"
"2016-11-10 00:00:00","6898"
"2016-11-11 00:00:00","6123"
"2016-11-12 00:00:00","3515"
"2016-11-13 00:00:00","3507"
"2016-11-14 00:00:00","6420"
"2016-11-15 00:00:00","6995"
